valence,arousal,artist_name,track_name,lyrics
-1.935249857,-0.655809809,Fishbone,Those Days Are Gone,"I had a dream once there was a wall inside my head
And now those days are gone...
When you're alone
We toppled many lives, we're like a mighty hurricane"
-0.470787337,-0.529821589,Shawn Colvin,I Don't Know Why,"
If there were no music, I would not get through
Every time you look that way I lay down my life for you
I don't know how I'm bound to get you back, but I'll try"
0.869969032,-1.328771276,Shawn Colvin,Orion In The Sky,"From all the sad things we've done
Just like Orion in the sky
But can he protect us baby
But I love you baby"
0.108630443,1.234013491,Mariah Carey,And You Don't Remember,"And you don't remember
How you used to hold me
How you needed me
How we'd melt together"
0.815392789,0.662457176,Mariah Carey,You Need Me,"Baby remember you need me
Before you act so hastily
Don't you know, you need me
Don't you see, believe me"
1.071901131,0.846830181,Mariah Carey,Till The End Of Time,"Why can't you see
To have you by my side
Till the end of time
Each and every night I pray"
0.01585083,0.390506994,Mariah Carey,If It's Over,"
It isn't fair
Baby if it's over
If it's really gone"
1.541256821,1.704164653,Elvis Presley,Such A Night,"
How well I remember, I'll always remember
When we kissed I had to fall in love
And the night was gone"
-0.431674363,0.095510186,Mariah Carey,Alone In Love,"I guess I'm all alone in love
Set me on fire
But now I'm lost in the dark
Swept me away"
-1.935249857,-0.655809809,Mariah Carey,Vanishing,"You're vanishing
Swiftly
And bring them to life
You're taking the light"
-0.196996518,0.524177422,Dolly Parton,(YOU GOT ME OVER) A HEARTACHE TONIGHT,"And you got me over a heartache tonight
Yes, you got me over a heartache tonight
'Cause you got me over a heartache tonight
And I don't even care if it's wrong or it's right"
0.373325221,-0.923150666,Lionrock,Straight At Yer Head,"So I must feel work to do it.
So we've got to think our way through it.
They said they couldn't entertain me
They said they have a new policy"
0.815392789,0.662457176,Mariah Carey,There's Got To Be A Way,"There's got to be a way,
To unite this human race,
To connect this world today,
And together we'll bring on a change."
1.41300265,1.570494225,Bangles,Walk Like An Egyptian,"Walk like an Egyptian
(Way-oh-way-oh, ooh-way-oh-way-oh)
They do the sand dance, don't you know?
They got the money on a bet"
-0.308877816,-0.102690794,Kylie Minogue,Too Far,"Too many, too much, too hard
This time I went too far

Where there is no one else"
1.541256821,1.704164653,Reel Big Fish,Thank You For Not Moshing,"When I'm in the pit, I'm gonna punch and kick.
When I'm in the pit, don't you know...
Gonna push some little girls tonight
Look out fag there's gonna be a fight"
1.071901131,0.846830181,Dr. Alban,No Coke,"
Cocain will blow your brain
And ecstasy
Will mush your life!"
1.541256821,1.704164653,Dr. Alban,Look Who's Talking,"""Look who's talking""

That's why me said to him, ""Look who is talking""
Come to moron, he said that he's the best"
1.071901131,0.846830181,Dr.Alban,No Coke,"
Cocain will blow your brain
And ecstasy
Will mush your life!"
-1.744233006,1.335418644,Danger Danger,Bang Bang,"Never put your heart on the line!
I must've been crazy!
Bang! Bang!
I know it's silly but girl I really thought we had a chance"
-1.220301074,0.644019875,Social Distortion,This Time Darlin',"
I've made it through the hard times
And come back a stronger man
As I'm looking back on broken down dreams"
0.771731795,-0.46836392,Patti Page,Old Cape Cod,"You're sure to fall in love with Old Cape Cod
Church bell chiming on a Sunday morn
If you like the taste of a lobster stew
If you spend an evening you'd want to stay"
1.224714612,1.222490178,Donovan,Sunshine Superman,"'Cause I made my mind up you're going to be mine
I'll tell you right now
Superman or Green Lantern ain't got a-nothin' on me
Any trick in the book a-now, baby, all that I can find"
-1.610521211,0.160040738,Social Distortion,Cold Feelings,"Cold feelings in the night
And though I try, I just can't hide
Awaiting for some kind of a sign
Try to separate my body from my mind"
1.541256821,1.704164653,Wild Cherry,Play That Funky Music,"Play that funky music, white boy
Play that funky music right
Play that funky music right, yeah
And moving to the grooving"
-1.040199472,-0.065816193,The Manhattans,We Never Danced To A Love Song,"
I wanna feel, ooh, I wanna feel your body next to mine
You got to dance, dance, dance, dance, come on
You know I wanna dance to a love song"
-0.308877816,-0.102690794,Laura Nyro,Christmas In My Soul,"On Christmas.
Christmas in my soul
Come young braves
The missing love that rings through the work"
1.541256821,1.704164653,Art Garfunkel,The 59th Street Bridge Song (Feelin' Groovy),"Slow down, you move too fast.
No promises to keep.
Looking for fun and feelin' groovy.
Life, I love you,"
0.766274171,-2.112356547,Billy Joe Royal,Down in the Boondocks,"Lord have mercy on the boy from down in the boondocks

That's the side of town I was born in
I love her she loves me but I don't fit in her society"
0.722613176,-0.038160242,Heatwave,Always And Forever,"Loving you (always forever love you)
Forever (always forever love you)
Forever
Melt all my heart away with a smile"
0.482477707,-0.471436804,Prefab Sprout,Cruel,"
Then takes you away from me.
The world should be free, but don't you go following suit
My heart is aligned;"
0.007664393,0.791518279,Art Garfunkel,I Only Have Eyes For You,"But they all disappear from view
Maybe millions of people go by
You are here, so am I
'Cause I only have eyes for you"
1.071901131,0.846830181,Air Supply,Even The Nights Are Better,"
Since I found you, oh
Now that we're here together
When someone you love's beside you"
-1.126157055,-0.356203676,Annie Lennox,The Gift,"It never did belong to me
To face the truth about ourselves
The room is full of silence and it's getting hard to breathe
Take this overcoat of shame"
1.071901131,0.846830181,Air Supply,Two Less Lonely People In The World,"Two less lonely people in the world
And it's gonna be fine
Something finally went right
I just can't believe you're mine"
-1.040199472,-0.065816193,Eurythmics,Right By Your Side,"
To relieve this mess I'm in
To protect myself
That I forget myself"
1.306578976,1.275497417,Gregory Abbott,Shake You Down,"(We'll go all the way to heaven)
I shake and I shiver when I know you're near
(Come on, let me take you down) Well, oh well
Come on, sugar, let me shake you down"
-1.716944885,1.59354085,'Til Tuesday,Voices Carry,"
Uh-ah
Voices carry
To tear him away-a-ay"
0.177630407,-0.846767564,John Denver,Perhaps Love,"Perhaps love is like the ocean, full of conflict, full of change
Perhaps love is like a window, perhaps an open door
Perhaps love is like a resting place, a shelter from the storm
My memories of love will be of you"
-1.935249857,-0.655809809,The Jacksons,The Hurt,"Can't get away, babe
Though you hurt me so
Can't let you go, mama
Oh no, no, no, no, no"
-0.030538977,0.26144589,Clannad,Stepping Stone,"You know it might come true.
But with a change of heart
For you it might come true
It's like a stepping stone"
1.071901131,0.846830181,Paul Young,Broken Man,"Ooh.
""I don't want your love.""
A broken man almost died of a broken heart.
A broken man, that's what I am."
1.257460357,2.533843175,Terence Trent D'Arby,If You Let Me Stay,"
It you let me stay
I'll say what I should've said
I should have said that I love you"
-1.000176894,-0.551331773,Sarah McLachlan,I Will Not Forget You,"And I will oh I will not forget you
Nor will I ever let you go
I will oh I will not forget you
Well I was so scared"
-0.333437125,-0.494483429,Sarah McLachlan,Into The Fire,"Into the fire, I'm reunited!
Into the fire, I am the spark!
Into the fire, into the fire!
Into the night I yearn for comfort..."
0.218692533,1.403022079,Beastie Boys,Fight For Your Right,"You gotta fight
For your right
To party
Party"
-1.708758448,2.036036062,Rob Zombie,Dead Girl Superstar,"She's moving in like a demon
Go, go, go, go
Dying to go
Dead girl, dead girl"
0.838002947,-0.70058611,Colbie Caillat,Bubbly,"Wherever it goes, I always know
Please stay for a while now
Just take your time, wherever you go
That you make me smile"
0.226749026,0.225229764,Colbie Caillat,Magic,"All I need is your touch
Come at me from up above
Wake me up with your lips
All I see is your face"
0.373325221,-0.923150666,Eagles,Waiting In The Weeds,"And I've been waiting in the weeds
Carrying my soul high up above the ground and
Even though you're with somebody else
He'll never love you like I do"
0.373325221,-0.923150666,Bobby Brown,Don't Be Cruel,"Don't be cruel
Oh, girl
A no, oh
But you just keep on actin' just like a fool"
0.594359005,-0.130346745,Bobby Brown,Every Little Step,"You will be there
Every little step I make
We'll be together
Every little step I take"
-1.935249857,-0.655809809,Elbow,The Bones Of You,"And I'm five years ago
And three thousand miles away
And we're sleeping through the day
And it's you and it's May"
0.744443673,-0.652736925,Elbow,An Audience With The Pope,"And I'm saving the world at eight
But if she says she needs me, she says she needs me
Where could she be?
I have an audience with the Pope"
0.373325221,-0.923150666,Elbow,Weather To Fly,"
Are we having the time of our lives?
Are we coming across clear?
Are we coming across fine?"
-0.914674113,-0.227142572,Elbow,The Loneliness of a Tower Crane Driver,"Come on, tower crane driver
Send up a prayer in my name
As I search for a face that I know
Gentle gentle love"
0.007664393,0.791518279,Enrique Iglesias,Tired Of Being Sorry,"Maybe you were right
I don't want to fight
But baby I was lonely
I'm tired of being sorry"
-1.040199472,-0.065816193,Mariah Carey,Thanx 4 Nothin',"Oh, oh, oh, oh, oh, oh, oh
Thanx for nothin'
So thanx for nothin'
Oh, oh, oh, oh"
0.373325221,-0.923150666,Isaac Hayes,Never Can Say Goodbye,"(No matter how I try)
I can't say goodbye
(Never gonna say goodbye)
I never can say goodbye"
-0.040089819,-0.107300119,Portishead,Silence,"Did you know what I lost?
Did you know when I wanted?
Did you know when you lost?
Do you know what I wanted?"
-0.586307051,-0.514457172,Portishead,Nylon Smile,"'Cause I don't know what I've done to deserve you
And I don't know what I'll do without you
Hoping I might change a little
Hoping that I might be someone I wanna be"
-0.623600817,-0.560550423,Portishead,Plastic,"Don't you know life turns me, always wants me?
I can hardly pray
It's just I thought I'd said enough
'Cause in my heart, you were so clear"
-0.263852416,-0.254798523,Portishead,We Carry On,"On and on, I carry on
It's this I can't disguise
But underneath my mind
The taste of life?"
-0.416938777,0.172024983,Portishead,Machine Gun,"And recognize the poison in my heart
If only I could see, return myself to me
There is no other place, no one else I face
But now I realize that I'm only for me"
-0.372030326,-0.416124902,Portishead,Small,"Hating the lord
Failure again, tried to pretend, 
Hoping to score just like me
Hoping to see, blinded like me"
-0.793514854,-0.202252217,Portishead,Magic Doors,"I'm losing myself
My desire I can't have
No reason am I for
But yet again I'm wrong, and I confess"
-0.934685402,-0.27938159,Portishead,Threads,"
Damned one
I'm worn out, thinking of why
I'm worn, tired of my mind"
0.815392789,0.662457176,Eve,Who's That Girl?,"Who's that girl?
Eve's that girl

Look into my eyes think I want you, can't tell"
0.373325221,-0.923150666,Sting,Don't Stand So Close To Me,"Don't stand so close to me
Don't stand, don't stand so
Wet bus stop, she's waiting
To hurt they try and try"
0.373325221,-0.923150666,Sting,Every Breath You Take,"
(Every game you play, every night you stay)
(Every single day, every word you say)
Oh, can't you see"
-1.022007391,0.825319997,PJ Harvey,Legs,"Oh you're divine
Singing it
Sing it that time I went away?
Oh lover boy, oh fever head?"
0.253257487,0.279883191,PJ Harvey,Yuri-G,"Yeah I wish I was Yuri-G
She's got me so mesmerized
Give back my memory
It's just the things that she does to me"
0.722613176,-0.038160242,Diana Krall,The Look Of Love,"Waited just to love you
The look of love
Now that I have found you
Don't ever go."
-1.487724664,-0.360813001,Tears For Fears,Mad World,"
The dreams in which I'm dying are the best I've ever had
When people run in circles it's a very, very
I find it hard to tell you"
-1.487724664,-0.360813001,Tears For Fears,Change,"
You can change
When it's all too late
It's all too late"
-1.056572345,0.736206378,Gotthard,One Life_ One Soul,"One life one soul
Follow me follow me
Don't let me go
Just waiting to flow"
-1.935249857,-0.655809809,Morrissey,That's How People Grow Up,"That's how people grow up
I was wasting my time
As for me I'm okay
Always thinking about myself"
0.373325221,-0.923150666,rinôçérôse,My Demons,"I bring us to a start
I still hear my demons calling me
I wanna get high but I cannot decide
I'll get back on my feet again"
0.373325221,-0.923150666,rinôçérôse,Cubicle,"All your time
This ain't the first time
I caught you out again
In a cubicle"
0.815392789,0.662457176,Blood Red Shoes,It's Getting Boring By The Sea,"Can't escape anything in this town
Knock yourself out, oh no, no, no
(Can't escape) Anything in this town
It's getting boring by the sea"
1.541256821,1.704164653,Buddy Holly,Peggy Sue,"Oh well, I love you, gal
Oh, Peggy, my Peggy Sue
And I want you, Peggy Sue
With a love so rare and true"
0.373325221,-0.923150666,Peter Cincotti,Come Live Your Life With Me,"Come live your life with me
Love, I will give you love
Darling, you'll always be
Here in our world together"
-0.569752258,0.031901499,Isaac Hayes,Walk On By,"Walk on by, walk on by
And walk on by don't stop
The tears and the sadness you gave me
So let me hide"
-1.935249857,-0.655809809,Joe Jackson,It's Different For Girls,"Don't you know that it's different for girls?
No, not love, she said
(Don't give me love)
You're all the same"
0.373325221,-0.923150666,Elisa,Come Speak To Me,"
We're in the same teardrop, like a sun and a star
Light falling from the eyes, on my land's sunsets
On new days"
-0.534004818,-0.328547725,Elisa,Hallelujah,"Hallelujah, hallelujah, hallelujah, hallelujah...
It's a cold and it's a broken hallelujah
Well, maybe there is a God above
Well your faith was strong but you needed proof"
-0.872832327,-0.280918032,Elisa,Rock Your Soul,"
And all I want is to rock your soul
I let it rain on my skin
When I'm able to talk I'm queen of my world"
-0.192448498,-0.529821589,Elisa,Broken,"Something got broken like stolen, stolen
Only time will tell
I have been hurting and now
Like if it was stolen, and hurting, hurting"
1.071901131,0.846830181,Elisa,Sleeping In Your Hand,"Be conscious of my love
I'm sleeping in your hand
We can be so wild
Sleeping in your hand..."
0.373325221,-0.923150666,Elisa,Labyrinth,"Scent of dried flowers
And I'm walking through the fog

Is lost like the sound of my steps"
-1.935249857,-0.655809809,Elisa,Beautiful Night,"Shall I go for a smile? Shall I or
Can I... can I step into your world?
Shall I keep it to myself?
And a new desire is blowing sounds"
0.373325221,-0.923150666,Elisa,Electricity,"You don't need to have more
That one thing that can make one happy
Like electricity through a body
You don't need to ask for more"
-0.431674363,0.095510186,Elisa,Yashal,"You're soft like snow... Yashal
Crying inside and blame destiny...
I can't go on and keep on and keep on
Strong like the mountain... Yashal"
0.373325221,-0.923150666,Elisa,Stranger,"'Cause you made it all good for me yeah
You made it all right
You made it all good for me yeah
You made it just fine"
0.373325221,-0.923150666,Alice Cooper,Teenage Frankenstein,"I'm a teenage Frankenstein
Burning, turning
The local freak with the twisted mind
I spend my whole life"
0.815392789,0.662457176,Kim Wilde,You Keep Me Hangin' On,"'Cause you don't really love me
You just keep me hangin' on
Set me free why don't cha, babe?
Get out of my life why don't cha, babe? (wooh)"
1.071901131,0.846830181,Shaggy,Lonely Lover,"
Girl gimmi little loving girl gimmi little loving baby come come
Now mi no plan fi spend another long lonely night
And I don't care if we spend only moments a day"
-0.308877816,-0.102690794,The Mission,Beyond The Pale,"
And out to sea
Sell me down the river
Cast me adrift and set me to sail"
1.178324805,1.183310915,Razorlight,Fall_ Fall_ Fall,"Midnight's calling 
Just to lead my way
Could I speak any plainer? I need you here 
Are you close behind? "
-0.755311484,0.195993474,Kosheen,Damage,"
(Look at the damage)
Look at the damage
Look at the damage we've have done"
0.373325221,-0.923150666,Kosheen,Same Ground Again,"The same ground again
If we keep wasting time love will die in the end
We keep going over the same ground again
How did we get this far in?"
0.373325221,-0.923150666,Kosheen,Chances,"
You're less lealty
You were easy to read
You were curious and free"
-0.341623562,-0.093472144,Kosheen,Out Of This World,"Out of this world
This beauty unfolds again and again
Out of our hands
Out of control"
-0.333437125,-0.494483429,Kosheen,Wish You Were Here,"
Turn around the time
This injury
Rolling right up over me"
-1.201199389,-0.113445886,Kosheen,Under Fire,"Thank God for understanding
It seemed that we were on the youth
The more that we refused to fight
It looked like you were under fire"
-0.574482199,-0.084253494,Kosheen,Not Enough Love,"Not enough love
There's not enough love for anybody
Sharp as they come
Tight as a drum"
0.194588025,-1.35873189,Kosheen,Cruel Heart,"Cruel heart
You won again
We still need to hold you
We still need to show you"
-1.400402676,1.538228949,50 Cent,Amusement Park,"Just pull 'em to the side,
I know what you like,
I know just how to break you off.
Shorty you ain't gotta take your panties off,"
-0.674538644,-0.084253494,Mary Gauthier,Snakebit,"Oh Lord, what have I done?
Oh Lord, oh Lord
Now my hands wrapped around the handle of a gun
Everything worth holding slips through my fingers"
0.57525732,-0.3423757,Mary Gauthier,Please,"
Well, I kissed you once and then I left, and I was hoping that you'd remember me
Walked the streets of Dublin talking to myself 'bout love and choice
On my knees with my arms out and my back against the wall"
-1.744233006,1.335418644,Mary Gauthier,Same Road,"The same road that brought me to you 
I'll come back to get you
Is gonna carry me away
But baby I can't stay"
-0.442589611,1.252450791,Chris Cornell,You Know My Name,"You know my name
You can't deny the prize, it may never fulfill you
And I will replace you
Are you willing to die?"
-1.098414131,0.518031655,Black Rebel Motorcycle Club,American X,"Your open arms
They only seem to surrender all that matters
It's all you know
It's all you want"
0.823579226,0.25222724,Powderfinger,Wishing On The Same Moon,"There's just one
We're wishing on the same moon
There's just one thing that I failed to tell you
There's just one thing"
0.815392789,0.662457176,The Commitments,Treat Her Right,"That you treated her right
If you want a little loving
Gotta make her feel good
Every man oughta know"
-1.744233006,1.335418644,Boyz II Men,Doin' Just Fine,"My heart was much too weak to make it on my own
Never meant to take your love away
Now you say that you made a big mistake
Now you say you never meant to play your games"
-0.780962318,-0.789480237,Boyz II Men,Just Hold On,"Where is it that says you need a guy
Well you don't need his love to justify your life
Well you can die, you can sigh, you can cry
Well baby so am I but I know things can change"
1.541256821,1.704164653,Thin Lizzy,The Boys Are Back In Town,"The boys are back in town (The boys are back in town)
(I said) The boys are back in town (The boys are back in town)
The boys are back in town again
Spread the word around"
1.41300265,1.570494225,Mama Cass,Make Your Own Kind Of Music,"Sing your own special song
Even if nobody else sings along
Make your own kind of music
But you've got to make your own kind of music"
-0.674538644,-0.084253494,Mama Cass,California Earthquake,"They tell me the fault line runs right through here
That's the way it appears
Atlantis will rise, sunset Boulevard will fall
I heard they exploded the underground blast"
1.541256821,1.704164653,The Mamas & The Papas,I Call Your Name,"I never weep at night
I'm not that kind of man
I'm not gonna make it
I don't know who can"
0.96820627,-0.623544533,The Mamas & The Papas,Twelve Thirty (Young Girls Are Coming To The Canyon),"And I can't keep myself from talkin'
Young girls are coming to the canyon
I can no longer keep my blinds drawn
And in the mornings I can see them walkin'"
0.526138701,-1.628377409,Vangelis,Jerusalem,"And did the Countenance Divine
And did those feet in ancient time
And was Jerusalem builded here
And was the holy Lamb of God"
-1.935249857,-0.655809809,Ne-Yo,Because Of You,"And it's all because of you
All because of you
She's the sweetest drug
Never get enough"
0.64256802,-0.182585763,Ne-Yo,Go On Girl,"Go on girl
(Go on girl)
Please don't worry 'bout me I'm fine
(Only gonna play the fool one time)"
0.678952182,-2.333604153,Bright Eyes,Clairaudients (Kill Or Be Killed),"To the counter-culture copyright
They left it up to us again
The imminent and the aftermath
The Movement is unstoppable"
0.082979608,0.04849507,Bright Eyes,If The Brakeman Turns My Way,"If the Brakeman turns my way
Mixed up Signals
Bullet Train
I tried to pass for nothing"
-1.040199472,-0.065816193,Bright Eyes,Middleman,"So I've become the Middleman
The gray areas are mine
The gray areas are fine
The dead can hide beneath the ground and the birds can always fly"
1.111923709,0.985109934,Bright Eyes,Cleanse Song,"Hear the chimes, did you know that the wind when it blows
Time marching on to a madman's drum
Take the fruit from the tree, break the skin with your teeth
Someone wrote in red, ""start over"""
-1.935249857,-0.655809809,Bright Eyes,Coat Check Dream Song,"Up in the North the ice gave out
Tugs at my senses, big as the Macy's Parade
The ecstasy is still in my spine
Séance that brought us together"
1.111923709,0.985109934,Bright Eyes,I Must Belong Somewhere,"Cause everything must belong somewhere
I know that now, that's why I'm staying here
Everything must belong somewhere
No witnesses"
-1.102052547,-0.08118061,Amy Winehouse,Wake Up Alone,"And I wake up alone 
And I wake up alone
He floods me with dread 
He is fierce in my dreams seizes my guts "
0.678952182,-2.333604153,The Killers,Where The White Boys Dance,"Take me to the place where they run and play
Take me to the place where the white boys dance
My baby is gone, you might have a chance
Just take me to the place where the white boys dance"
1.178324805,1.183310915,Robert Palmer,Bad Case Of Loving You (Doctor_ Doctor),"Doctor, doctor, gimme the news
No pill's gonna cure my ill
Whoa
I got a bad case of lovin' you"
0.373325221,-0.923150666,Robert Palmer,Every Kinda People,"It takes every kinda people
To make what life's about
To make the world go 'round
Every kinda people"
-1.040199472,-0.065816193,Nick Drake,Hazey Jane II,"That you can't look out the window in the morning?
The situation would be fine
That bite so sharp when you're not looking in the evening?
Take off your eye shade, start over again"
-0.914674113,-0.227142572,Nick Drake,At The Chime Of A City Clock,"Is wealth to the city man
Who leaves his armor down
Put up your roadblock
For a stone in a tin can"
-0.272493654,-0.787943795,Nick Drake,One Of These Things First,"
As simple as a kettle, steady as a rock
I could have been a signpost, could have been a clock
I would be, I should be so near"
-1.382210595,0.238399265,Nick Drake,Hazey Jane I,"Sure that you would do the same for me one day
So try to be true
Slow, slow Jane, we're on the move
Slow, slow Jane, fly on by"
-0.867374703,-0.548258889,Nick Drake,Fly,"Please, tell me your second name
Please, play me your second game
Please, give me a second grace
Please, give me a second face"
0.19777164,-0.005894967,Nick Drake,Poor Boy,"(Oh poor boy, so worried for his health)
(Oh poor boy, so sorry for himself)
Nobody cares how steep my stairs
And nobody sees how shaky my knees"
-0.163081281,-0.643957258,Nick Drake,Northern Sky,"Brighten my northern sky
But now you're here
I never felt magic crazy as this
I never held emotion in the palm of my hand"
-0.386648962,0.001019021,The Cranberries,Animal Instinct,"It's the animal
The animal
The animal instinct to me
(..Never really see)"
-1.038016422,-0.224376977,The Cranberries,Shattered,"Move over, move over
There's a climax coming in my way
So please don't stand in my way
Shattered by your smile"
-1.935249857,-0.655809809,The Cranberries,Saving Grace,"
I take hold of myself
You are my saving grace
Can you hold on while"
1.541256821,1.704164653,Sugababes,Round Round,"
I don't need nobody but my honeys when I go
I don't need no man
We'll ride still fired on the beat down low"
-0.867374703,-0.548258889,Sugababes,Stronger,"I'm getting stronger
All:
Then that's the way its gotta be
Just what I can be (Keisha: Just what I can be)"
-0.914674113,-0.227142572,Sugababes,Shape,"Second after second
Mutya:
It's a new turn on a blue day
But that's not the shape of my heart"
-1.935249857,-0.655809809,Dusty Springfield,The Windmills Of Your Mind,"In the windmills of your mind
Like the circles that you find
On an ever-spinning reel
And the world is like an apple"
0.05860222,-1.417884895,U2,The Hands That Built America (Theme From Gangs Of New York),"These are the hands that built America
Ah-ah-ah-ah-ah America
Oh, oh oh, America
Oh my love, it's a long way we've come"
1.541256821,1.704164653,Kanye West,We Don't Care,"Stack ya' money till it get sky high
Joke's on you, we still alive
Drug dealin' just to get by
We wasn't s'posed to make it past twenty-five"
-1.700572012,1.842444407,Kanye West,Jesus Walks,"(Jesus walk with me) The only thing that I pray is that my feet don't fail me now
(I want Jesus)
(Jesus walk with me) I wanna talk to God but I'm afraid because we ain't spoke in so long
Kanye West:"
0.90999161,0.481157054,Kanye West,School Spirit,"Gangstas walk, pimps gon' talk

I feel a woo coming on, 'cause
S.G. Rho step, Zeta step"
1.011867264,0.475011288,Angels and Airwaves,Call To Arms,"I feel your heart
When I dream
To feel your heart
That you're my only fear"
1.221985799,1.118780363,Angels and Airwaves,Everything's Magic,"
Just sit back and hold on, but hold on tight
Each breath that you take has a thunderous sound
And watch as your heart speeds up endlessly"
1.164680744,1.690336678,Angels and Airwaves,Breathe,"
You make me feel alive
Until the end of time.
And I'll love you"
1.111923709,0.985109934,Angels and Airwaves,Sirens,"
Where I like to watch you as you sleep 
Where I can never wake from a bad dream 
Where I can never say the things I mean "
1.080087568,0.736206378,Angels and Airwaves,Secret Crowds,"If I had my own world
Sing back louder
Secret crowds rise up and
Let me feel you"
1.113742917,0.785372512,Angels and Airwaves,True Love,"The stars in the sky, illuminate below

If the world were to die, the light will guide you.
The light is the sign, that love will guide you home."
0.196862035,0.345950184,Angels and Airwaves,Rite Of Spring,"This made me all of who I am inside...
The whole wide world is mine...
That I am here and that I am alive...
Yo, oh, oh"
1.262917982,0.846830181,Angels and Airwaves,Heaven,"Don't go
Please stay

Are you curious?"
0.815392789,0.662457176,Bloc Party,Flux,"We need to talk
We were hoping for some romance
All we found was more despair
We must talk about our problems"
0.427901464,-0.697293735,Scott Matthews,Eyes Wider Than Before,"So much more.
So little has changed but your eyes now see much more.
Your eyes are wider than before.
You can wake in the morning, "
-0.457143276,-1.227366124,Scott Matthews,Elusive,"A mystery now to me and you
Defiantly real, there's nothing fake
She's elusive and I'm awake
I open my eyes as I'm next to you"
0.373325221,-0.923150666,Scott Matthews,Earth To Calm,"Oh please don't let it be me 
Tired of waiting for the Earth to Calm 
The flickering light signals the alarm 
We huddle together and pray for no harm "
0.616189502,0.80073693,Siouxsie And The Banshees,Dear Prudence,"
Dear Prudence, won't you come out to play
Look around 
Look around"
-0.835538561,-0.457608828,Siouxsie And The Banshees,Cities In Dust,"Oh, oh your city lies in dust, my friend
We found you hiding, we found you lying
Water was running, children were running
Your city lies in dust, my friend"
0.487935331,0.667066501,Siouxsie And The Banshees,Kiss Them For Me,"Kiss them for me, I may be delayed
Kiss them for me, I may find myself delayed
Nothing or no one
Kiss them for me, kiss them for me"
-0.538098037,0.404334969,Siouxsie And The Banshees,Israel,"Israel... in Israel
Waiting through the summertime
Waiting for a sign to turn blood into wine
To thaw your hearts in wintertime"
-0.308877816,-0.102690794,Siouxsie And The Banshees,Spellbound,"It sends you spinning
You have no choice...
We are entranced
You hear laughter"
0.373325221,-0.923150666,James Brown,It's A Man's Man's Man's World,"But it wouldn't be nothing, nothing without a woman or a girl
This is a man's world, this is a man's world
This is a man's world
This is a man's man's man's world"
0.815392789,0.662457176,Alien Ant Farm,Movies,"To treat it bad and throw away
And just like the movies
Don't worry about me
We play out our last scene"
-1.014730559,0.83761153,Alien Ant Farm,Attitude,"You are welcome
Your solitude is welcome, welcome
Welcome, welcome
Your attitude is welcome, welcome"
0.815392789,0.662457176,Alien Ant Farm,Smooth Criminal,"You okay?
You okay, Annie?

Left the bloodstains"
0.373325221,-0.923150666,Diana Krall,I'm An Errand Girl For Rhythm,"I'm an errand girl for rhythm, send me 
You can always find me down at Smokey Joe's 
I'll deliver straight to you 
I'm an errand girl for rhythm "
-0.188810082,-0.798698887,Diana Krall,You Call It Madness,"But I call it love 
And now you call it madness 
And what were you thinking of 
But I call it love"
0.722613176,-0.038160242,Diana Krall,You're Looking At Me,"Where is that girl? 

Might I repeat 
Who wound up losing the contest? "
0.007664393,0.791518279,Diana Krall,I'm Thru With Love,"And so I'm through with love.
For I must have you or no one,
Why did you lead me to think you could care?
Said adieu to love,"
-1.605973191,1.658071402,Eminem,The Way I Am,"If I wasn't, then why would I say I am
In the paper, the news every day I am
I don't know, it's just the way I am
Radio won't even play my jam"
-1.700572012,1.842444407,Eminem,Lose Yourself,"You better lose yourself in the music, the moment
You only get one shot, do not miss your chance to blow
You own it, you better never let it go
This opportunity comes once in a lifetime (You better)"
-1.576411059,0.353632393,Eminem,Like Toy Soldiers,"Step by step, heart to heart, left right left 
But the battle wages on for toy soldiers
Bit by bit, torn apart, we never win 
We all fall down like toy soldiers "
-1.935249857,-0.655809809,Eminem,Mockingbird,"But I promise mama's gon' be alright
Stiffen that upper lip up little lady, I told ya
Daddy's here to hold ya through the night
We fear how we feel inside"
-1.626894084,0.150822088,Eminem,When I'm Gone,"Rejoice every time you hear the sound of my voice
And I didn't feel a thing, so baby don't feel no pain
Just know that I'm looking down on you smiling
Just smile back"
1.178324805,1.183310915,The Killers,When You Were Young,"When you were young
He doesn't look a thing like Jesus
Waitin' on some beautiful boy to
To save you from your old ways"
0.815392789,0.662457176,The Killers,Bling (Confession Of A King),"Higher and higher
You say it's hard enough to live
Down to the wire
It's not so bad, it's not so bad"
-0.720018847,-0.019722942,The Killers,For Reasons Unknown,"For reasons unknown
They don't kiss the way they used to
And my eyes don't recognize you no more
And my lips, they don't kiss"
0.286003232,0.505740122,The Killers,Read My Mind,"Can you read my mind
Oh, well, I don't mind if you don't mind
Oh, put your back on me
'Cause I don't shine if you don't shine"
0.140466584,0.570270673,The Killers,Why Do I Keep Counting?,"Help me get down
I can make it, help me get down
If I only knew the answer
(I can make it, help me get down)"
1.541256821,1.704164653,Scissor Sisters,Lights,"When you cut the lights out think of me
When you cut the lights out think of all the things you can't see
But are they real?
That face will be revealed"
0.395155718,1.267815208,Scissor Sisters,Kiss You Off,"Kiss you off my lips,
Well I think I'm gonna buy me a brand new shade of man.
So excuse me a minute while I supply demand.
Pissed yours truly off this time."
