valence,arousal,artist_name,track_name
0.815392789,0.662457176,Hoobastank,Hello Again
0.815392789,0.662457176,Big Tymers / Tateeze / Boo And Gotti,Oh Yeah!
-1.633716114,1.800960481,Blue October,Razorblade
-0.196996518,0.524177422,Blue October,Calling You
-1.495911101,0.040198285,Blue October,Chameleon Boy
1.541256821,1.704164653,Blue October,Inner Glow
0.940918148,2.755090781,Andrew W.K.,Ready To Die
0.815392789,0.662457176,Andrew W.K.,Take It Off
1.541256821,1.704164653,Andrew W.K.,Don't Stop Living In The Red
1.541256821,1.704164653,Caravan,Aristocracy
0.722613176,-0.038160242,Raphael Saadiq,Still Ray
0.373325221,-0.923150666,Raphael Saadiq,Tick Tock
0.373325221,-0.923150666,Raphael Saadiq,Different Times
0.007664393,0.791518279,Roger Hodgson,Lovers In The Wind
0.373325221,-0.923150666,Roger Hodgson,Only Because Of You
-0.932866194,-0.154929812,Joe Nichols,I'll Wait For You
1.178324805,1.183310915,Razorlight,In The Morning
-0.692730725,-0.554404656,Sonic Youth,Superstar
-1.056572345,0.736206378,Caravan,Nine Feet Underground
1.178324805,1.183310915,The Mamas & The Papas,Go Where You Wanna Go
0.766274171,-2.112356547,The Mamas & The Papas,Somebody Groovy
1.541256821,1.704164653,Saves The Day,Anywhere With You
-0.478064169,-0.033550917,Saves The Day,Driving In the Dark
-1.935249857,-0.655809809,Saves The Day,In Reverie
-1.935249857,-0.655809809,Saves The Day,In My Waking Life
0.815392789,0.662457176,Black Eyed Peas,If You Want Love
0.373325221,-0.923150666,Amel Larrieux,Infinite Possibilities
0.373325221,-0.923150666,Jamiroquai,Black Capricorn Day
0.373325221,-0.923150666,Jamiroquai,Supersonic
0.373325221,-0.923150666,Jamiroquai,Butterfly
0.373325221,-0.923150666,Jamiroquai,King For A Day
1.071901131,0.846830181,Andy Williams,Happy Heart
1.284748479,-0.969243917,Bob Dylan,Dignity
-1.935249857,-0.655809809,Bob Dylan,High Water (For Charley Patton)
0.373325221,-0.923150666,Imelda May,Big Bad Handsome Man
0.253257487,0.279883191,Mariah Carey,Sprung
-1.487724664,-0.360813001,Ryan Adams & The Cardinals,A Kiss Before I Go
-1.935249857,-0.655809809,Ryan Adams & The Cardinals,Hard Way To Fall
-1.935249857,-0.655809809,Ryan Adams & The Cardinals,Silver Bullets
0.449731961,-2.075481946,Ryan Adams & The Cardinals,Pa
-1.935249857,-0.655809809,Powderfinger,The Day You Come
-1.048385908,0.335195092,Ms. Dynamite,Father
-1.040199472,-0.065816193,Ink Spots,When The Swallows Come Back To Capistrano
-0.333437125,-0.494483429,Sevendust,Angel's Son
0.373325221,-0.923150666,Naughty By Nature,Family Tree
1.541256821,1.704164653,Ambulance Ltd,Country Gentleman
-1.550487344,1.690336678,Default,Deny
-1.400402676,1.538228949,Default,Wasting My Time
0.815392789,0.662457176,Default,One Late Night
-1.400402676,1.538228949,Default,Faded
-1.700572012,1.842444407,Nothingface,Murder Is Masturbation
-1.716944885,1.59354085,Nothingface,Here Come The Butchers
-0.486250606,0.224571289,Sevendust,Separate
-1.040199472,-0.065816193,Sevendust,Xmas Day
-1.400402676,1.538228949,Sevendust,Black
-0.308877816,-0.102690794,Anorexia Nervosa,Sister september
0.373325221,-0.923150666,Stereophonics,Superman
-1.141165521,-0.012040733,Stereophonics,Since I Told You It's Over
-1.935249857,-0.655809809,Stereophonics,Stone
0.373325221,-0.923150666,Gregg Allman,Multi-Colored Lady
1.541256821,1.704164653,Allister,Stuck
1.541256821,1.704164653,Army Of Lovers,La Plage De Saint Tropez
-0.308877816,-0.102690794,GZA/The Genius,Luminal
-1.935249857,-0.655809809,Ralph Tresvant,Do What I Gotta Do
0.815392789,0.662457176,Boyz II Men,Motownphilly
-1.135707897,0.217657302,Boyz II Men,End Of The Road
-0.780962318,-0.789480237,Boyz II Men,Water Runs Dry
1.178324805,1.183310915,Weezer,Keep Fishin'
-0.177894833,1.049640486,Weezer,Slob
-1.495911101,0.040198285,Weezer,Slave
0.815392789,0.662457176,Weezer,Possibilities
0.996858797,0.632496563,Weezer,Island In The Sun
0.722613176,-0.038160242,10000 Maniacs,More Than This
-0.308877816,-0.102690794,James Brown,King Heroin
-0.308877816,-0.102690794,Soundgarden,Ugly Truth
-1.345826433,1.372293244,Soundgarden,No Wrong No Right
1.541256821,1.704164653,Girls Aloud,Jump
-0.517359064,-0.012348022,Sugababes,Too Lost In You
-0.558564128,0.150822088,Maroon 5,Sweetest Goodbye
-0.308877816,-0.102690794,Will Smith,Loretta
-1.040199472,-0.065816193,Magna Carta,Two Old Friends
1.541256821,1.704164653,Status Quo,Burning Bridges (On And Off And On Again)
0.815392789,0.662457176,Puddle Of Mudd,Spin You Around
0.815392789,0.662457176,Alesha Dixon,Lipstick
-0.308877816,-0.102690794,Scorpions,In Trance
0.155020249,-0.164148462,Scorpions,When The Smoke Is Going Down
-1.040199472,-0.065816193,Scorpions,Heroes Don't Cry
0.373325221,-0.923150666,Scorpions,White Dove
-1.703300824,-0.628153858,Louis Armstrong,Nobody Knows the Trouble I've Seen
-1.056572345,0.736206378,B.B. King,How Blue Can You Get?
1.541256821,1.704164653,Chick Corea Elektric Band,Flamingo
1.541256821,1.704164653,Chick Corea Elektric Band,Kaleidoscope
-1.056572345,0.736206378,Eagle-Eye Cherry,First To Fall
-0.952877483,-0.015113617,The Velvet Underground / Lou Reed,Heroin
-0.173528734,-0.465905614,The Velvet Underground / Lou Reed,I'll Be Your Mirror
0.108630443,1.234013491,Fairport Convention,Reynardine
0.815392789,0.662457176,Midtown,Perfect
0.079523113,-0.635836066,Patti LaBelle,If You Asked Me To
0.373325221,-0.923150666,Puddle Of Mudd,Think
0.815392789,0.662457176,The Mighty Mighty Bosstones,The Rascal King
1.178324805,1.183310915,The Mighty Mighty Bosstones,The Impression That I Get
-1.749690631,0.920579383,The Mighty Mighty Bosstones,Another Drinkin' Song
0.373325221,-0.923150666,Ocean Colour Scene,The Downstream
1.204703322,1.151045639,Hanson,MMMBOP
1.541256821,1.704164653,Hanson,Where's The Love
-0.194267706,-0.330084167,Hanson,I WILL COME TO YOU
1.386624132,1.556666249,Hanson,If Only
0.477020083,0.457803141,The All-American Rejects,Move Along
-0.780962318,-0.789480237,The All-American Rejects,It Ends Tonight
-1.585961902,0.284492516,The All-American Rejects,Can't Take It
0.747172485,-0.835573488,The All-American Rejects,Night Drive
1.178324805,1.183310915,White Plains,My Baby Loves Lovin'
0.815392789,0.662457176,Monster Magnet,Negasonic Teenage Warhead
0.286003232,0.505740122,Diana Ross & The Supremes,Reflections
0.815392789,0.662457176,Cake,Comanche
0.815392789,0.662457176,Cake,Ruby Sees All
1.178324805,1.183310915,Cake,Pentagram
0.594359005,-0.130346745,Cake,You Part the Waters
0.815392789,0.662457176,Cake,Is This Love?
0.815392789,0.662457176,Cake,I Bombed Korea
1.113742917,0.785372512,The Robert Cray Band / The Memphis Horns,These Things
0.678952182,-2.333604153,Salif Keita,Tu Vas Me Manquer
1.541256821,1.704164653,Scissor Sisters,Take Me Out
-1.040199472,-0.065816193,Mary Gauthier,Mercy Now
-0.325250689,-0.363885884,Tricky,Overcome
0.032223702,-0.51292073,Tricky,Black Steel
-1.056572345,0.736206378,Tricky,Abbaon Fat Tracks
1.257460357,1.086515087,Kelly Price,Love Sets You Free
0.373325221,-0.923150666,Ocean Colour Scene,It's A Beautiful Thing
-0.333437125,-0.494483429,Cocteau Twins,Serpentskirt
0.373325221,-0.923150666,Cocteau Twins,Treasure Hiding
0.373325221,-0.923150666,Cocteau Twins,Seekers Who Are Lovers
1.071901131,0.846830181,Ronan Hardiman,Breakout
0.815392789,0.662457176,Ronan Hardiman,Victory
0.815392789,0.662457176,Bachman-Turner Overdrive,You Ain't Seen Nothing Yet
-0.308877816,-0.102690794,Jimmy Page / Robert Plant,Since I've Been Loving You
-1.935249857,-0.655809809,Lynyrd Skynyrd,Simple Man
1.541256821,1.704164653,Jack Johnson and Friends / Matt Costa,Sunshine
1.071901131,0.846830181,Anggun,A Rose In The Wind
0.373325221,-0.923150666,Five,Something In The Air
0.842680911,1.805569806,The Cooper Temple Clause,Panzer Attack
-1.44406367,1.515182323,The Cooper Temple Clause,Amber
-0.214278995,0.711623311,The Cooper Temple Clause,Been Training Dogs
-1.249148517,-0.155368796,The Cooper Temple Clause,Murder Song
0.262808329,0.24300859,Savage Garden,Truly Madly Deeply
0.815392789,0.662457176,Foo Fighters,Gimme Stitches
0.373325221,-0.923150666,Foo Fighters,Next Year
1.541256821,1.704164653,Five,Battlestar
0.373325221,-0.923150666,Jazmine Sullivan,Need U Bad
-1.935249857,-0.655809809,Jazmine Sullivan,After The Hurricane
0.67622337,-0.167221346,Jazmine Sullivan,In Love With Another Man
-0.294324151,-0.517530055,Switchfoot,Dare You To Move
0.38424047,-0.204095947,Switchfoot,This Is Home
0.373325221,-0.923150666,Switchfoot,This Is Your Life
-0.63997369,0.309075583,Switchfoot,On Fire
1.541256821,1.704164653,Switchfoot,Company Car
-0.499894667,-0.450694841,Switchfoot,Twenty-four
0.984579142,-0.010504292,Mary Mary,It Will All Be Worth It
-1.935249857,-0.655809809,Maria Mena,Power Trip Ballad
0.373325221,-0.923150666,Billy Ocean,Nights (Feel Like Gettin' Down)
-1.935249857,-0.655809809,Billy Ocean,Everything's So Different Without You
0.526138701,-1.628377409,Beth Orton,Couldn't Cause Me Harm
-0.625420025,-0.111909444,Beth Orton,Love Like Laughter
1.071901131,0.846830181,Beth Orton,Feel To Believe
-0.780962318,-0.789480237,Beyoncé,If I Were A Boy
1.071901131,0.846830181,Thompson Twins,Who Can Stop The Rain
1.178324805,1.183310915,Scissor Sisters,Filthy/Gorgeous
0.373325221,-0.923150666,Daniel Bedingfield,All Your Attention
-1.040199472,-0.065816193,Daniel Bedingfield,Sorry
-0.801883211,0.18923313,Finch,Reduced To Teeth
1.071901131,0.846830181,The Stone Roses,Breaking Into Heaven
1.546714445,2.119003914,The Stone Roses,Ten Storey Love Song
0.815392789,0.662457176,The Stone Roses,Daybreak
0.815392789,0.662457176,The Stone Roses,Begging You
-0.467148921,0.791518279,The Stone Roses,How Do You Sleep
0.373325221,-0.923150666,The Stone Roses,Love Spreads
-0.473970951,-0.079644169,16 Horsepower,Black Soul Choir
1.039155385,1.5658849,Bill Whelan,Riverdance
0.815392789,0.662457176,The Hellacopters,No Angel To Lay Me Away
-0.431674363,0.095510186,The Wallflowers,Closer 2 U
0.373325221,-0.923150666,Joe Strummer,X-Ray Style
-1.935249857,-0.655809809,Joe Strummer,Yalla_ Yalla
1.071901131,0.846830181,Gabrielle,If You Love Me
-1.651453393,0.714696194,Burning Spear,Slavery Days
-1.400402676,1.538228949,Robert Palmer,Flesh Wound
-0.780962318,-0.789480237,McFly,Hypnotised
-1.171182455,1.436823796,Robbie Robertson,American Roulette
-1.935249857,-0.655809809,Accept,Breaking Up Again
0.291460857,0.238399265,Stefanie Heinzmann,My Man Is A Mean Man
0.482477707,-0.471436804,John Legend,Don't Let Me Be Misunderstood
0.262808329,0.24300859,Alicia Keys,No One
0.57525732,-0.3423757,Alicia Keys,Saviour
-1.056572345,0.736206378,Terence Trent D'Arby,Seasons
1.204703322,1.151045639,Ash,Kung Fu (2008 Remastered)
-1.487724664,-0.360813001,Alesana,Apology
-1.935249857,-0.655809809,Jessica Simpson,You Don't Have To Let Go
0.815392789,0.662457176,Jessica Simpson,Loving You
-1.040199472,-0.065816193,Maureen McGovern;Mike Renzi,I Remember
-0.188810082,-0.337766375,Leona Lewis,Whatever It Takes
-0.336165938,1.091124412,Leona Lewis,Yesterday
-0.576301407,0.972818401,Leona Lewis,Take A Bow
0.722613176,-0.038160242,Leona Lewis,Here I Am
0.482477707,-0.471436804,Leona Lewis,The Best You Never Had
1.071901131,0.846830181,Leona Lewis,Footprints In The Sand
0.916358839,-0.176439996,Leona Lewis,A Moment Like This
0.815392789,0.662457176,Leona Lewis,Forgive Me
-0.651343741,-0.789480237,Leona Lewis,Run
1.178324805,1.183310915,Beyoncé,Single Ladies (Put A Ring On It)
0.056783012,0.404334969,Beyoncé,Hello
1.541256821,1.704164653,Beyoncé,Ego
-0.722565738,0.308461007,Beyoncé,Scared Of Lonely
0.373325221,-0.923150666,Johnny Winter,No Time To Live
-0.333437125,-0.494483429,Kristian Leontiou,Story Of My Life
0.373325221,-0.923150666,Kristian Leontiou,Shining
-1.935249857,-0.655809809,Kristian Leontiou,The Years Move On
-1.935249857,-0.655809809,Kristian Leontiou,Some Say
-0.108764925,-0.452999503,Secret Garden,Song From A Secret Garden
-1.040199472,-0.065816193,Dusty Springfield,I'd Rather Leave While I'm In Love
0.373325221,-0.923150666,Ronan Hardiman,Secret World
-1.040199472,-0.065816193,Jimmy Buffett,He Went To Paris
1.541256821,1.704164653,Phil Lynott,Yellow Pearl
-0.780962318,-0.789480237,Lifehouse,Take Me Away
-1.935249857,-0.655809809,Lifehouse,Empty Space
0.90999161,0.481157054,Matt Costa,Cold December
0.071336677,0.874486131,Matt Costa,Behind The Moon
1.541256821,1.704164653,Del Amitri,Life Is Full
1.071901131,0.846830181,Dina Carroll,Don't Be A Stranger
-1.056572345,0.736206378,John Hiatt,Sometime Other Than Now
-0.836448165,-0.130346745,John Hiatt,Feels Like Rain
0.90999161,0.481157054,Groove Coverage,She
-1.487724664,-0.360813001,Yeah Yeah Yeahs,The Sweets
-0.641792898,0.286797179,3 Doors Down,Be Somebody
-1.495911101,0.040198285,3 Doors Down,The Real Life
-1.344007225,0.004860125,3 Doors Down,Behind Those Eyes
-1.056572345,0.736206378,3 Doors Down,Never Will I Break
-1.056572345,0.736206378,3 Doors Down,Live For Today
0.90999161,0.481157054,Edie Brickell & New Bohemians,What I Am
-1.591419526,1.768695205,SONATA ARCTICA,The Power Of One
-0.308877816,-0.102690794,Tarot,Undead Son
1.541256821,1.704164653,Rick James,Give It To Me Baby
1.541256821,1.704164653,Scissor Sisters,Ooh
1.071901131,0.846830181,The Brothers Johnson,Treasure
0.946375772,0.631728342,S Club 7,Don't Stop Movin'
0.373325221,-0.923150666,Richie Sambora,River Of Love
0.815392789,0.662457176,Supertramp,Bloody Well Right
-1.247589195,0.06324491,Supertramp,Rudy
1.541256821,1.704164653,Supertramp,Dreamer
0.722613176,-0.038160242,The Pussycat Dolls / Avant,Stickwitu
0.373325221,-0.923150666,Matt Costa,TV Gods
1.204703322,1.151045639,Scissor Sisters,I Don't Feel Like Dancin'
1.178324805,1.183310915,Scissor Sisters,She's My Man
1.41300265,1.570494225,Scissor Sisters,I Can't Decide
1.071901131,0.846830181,Scissor Sisters,Might Tell You Tonight
1.541256821,1.704164653,The Mission,Like A Child Again
1.204703322,1.151045639,The Rubettes,Sugar Baby Love
-0.559928534,0.003323684,The All-American Rejects,One More Sad Song
0.449731961,-2.075481946,Bernard Fanning,Not Finished Just Yet
0.526138701,-1.628377409,Bernard Fanning,Believe
0.373325221,-0.923150666,Bernard Fanning,The Strangest Thing
-0.780962318,-0.789480237,Sugababes,Follow Me Home
1.178324805,1.183310915,Lisa Loeb & Nine Stories,Snow Day
-1.935249857,-0.655809809,Lisa Loeb & Nine Stories,Do You Sleep?
0.129551336,-1.236584774,Lisa Loeb & Nine Stories,Sandalwood
-1.040199472,-0.065816193,Lisa Loeb & Nine Stories,Waiting For Wednesday
1.113742917,0.785372512,American Hi-Fi,The Art Of Losing
1.541256821,1.704164653,The All-American Rejects,My Paper Heart
1.541256821,1.704164653,The All-American Rejects,Don't Leave Me
0.815392789,0.662457176,The All-American Rejects,Drive Away
1.541256821,1.704164653,The All-American Rejects,Happy Endings
0.373325221,-0.923150666,Bernard Fanning,Thrill Is Gone
0.715791146,1.104952387,Bernard Fanning,Wish You Well
1.110104501,-0.31471975,Jack Johnson and Friends / Matt Costa,Fall Line
0.678952182,-2.333604153,Baby Bash / Perla Cruz / Russell Lee,Shorty DooWop
1.178324805,1.183310915,Scissor Sisters,Get It Get It
-1.935249857,-0.655809809,Tears For Fears,Pale Shelter
-0.801428409,0.185392026,Tears For Fears,I Believe
0.815392789,0.662457176,Tears For Fears,Laid So Low (Tears Roll Down)
-1.122063836,-0.379250301,Tears For Fears,Mothers Talk
0.373325221,-0.923150666,Bernard Fanning,Songbird
-0.188810082,-0.798698887,Bernard Fanning,Wash Me Clean
0.164571092,-0.552099993,Bernard Fanning,Watch Over Me
0.815392789,0.662457176,Sugababes,Push The Button
1.541256821,1.704164653,Sugababes,Ugly
0.373325221,-0.923150666,Sugababes,2 Hearts
-0.801883211,0.18923313,10 Years,Wasteland
0.369232003,-0.916236678,10 Years,Seasons To Cycles
-1.935249857,-0.655809809,10 Years,The Autumn Effect
0.373325221,-0.923150666,Warren G,We Brings Heat
1.178324805,1.183310915,Three Dog Night,Joy To The World
-0.341623562,-0.093472144,3 Doors Down,Kryptonite
1.541256821,1.704164653,The Impressions,It's Not Unusual
-1.935249857,-0.655809809,James,Five-O
-1.040199472,-0.065816193,Kim Richey,Hello Old Friend
-0.895572428,-0.515225392,Kim Richey,A Place Called Home
1.541256821,1.704164653,The Bravery,No Brakes
0.957291021,0.390506994,The Bravery,The Ring Song
0.01585083,0.390506994,The Bravery,Rites Of Spring
0.815392789,0.662457176,Mariah Carey,It's Like That
-0.558564128,0.150822088,Mariah Carey,We Belong Together
-1.935249857,-0.655809809,Mariah Carey,Mine Again
0.722613176,-0.038160242,Mariah Carey,I Wish You Knew
0.815392789,0.662457176,Mariah Carey / Nelly,To The Floor
1.306578976,1.275497417,Mariah Carey,Joy Ride
1.541256821,1.704164653,Squeeze,Hourglass
-1.040199472,-0.065816193,Tindersticks,Tyed
-1.400402676,1.035812511,Tindersticks,Jism
-0.801883211,0.18923313,Tindersticks,Piano Song
-1.839741432,0.339804417,Tindersticks,The Not Knowing
-0.308877816,-0.102690794,The Mission,Dancing Barefoot
1.306578976,1.275497417,Alisha's Attic,The Incidentals
0.564342071,-2.204543049,Mark Knopfler,Sailing To Philadelphia
0.373325221,-0.923150666,Mark Knopfler,What It Is
0.815392789,0.662457176,Parliament,Flash Light
-1.935249857,-0.655809809,Extreme,Stop The World
1.071901131,0.846830181,Extreme,Leave Me Alone
0.449731961,-2.075481946,The Crusaders / Royal Philharmonic Orchestra,Last Call
-1.935249857,-0.655809809,Brenda Holloway,You Can Cry On My Shoulder
1.541256821,1.704164653,Pulp,Pink Glove
1.257460357,1.086515087,Pulp,Sunrise
-1.25304682,-0.288907529,Pulp,The Fear
1.257460357,1.086515087,Ian Brown,Corpses In Their Mouths
0.373325221,-0.923150666,Ian Brown,Longsight M13
0.815392789,0.662457176,Ian Brown,All Ablaze
-1.935249857,-0.655809809,JoJo,This Time
0.957291021,0.390506994,JoJo,Like That
0.785375856,-0.724949685,JoJo,Coming For You
1.071901131,0.846830181,Fairport Convention,Now Be Thankful
-0.658165771,-0.028941592,Loudermilk,Ash To Ash
-0.639609849,-0.122971825,Allison Moorer,A Soft Place To Fall
-0.780962318,0.740815703,Eminem,Who Knew
-0.308877816,-0.102690794,Eminem,I'm Back
-1.744233006,1.335418644,Eminem,Marshall Mathers
-1.550487344,1.690336678,Eminem,Criminal
-0.292504943,1.100343062,TRUSTcompany,Downfall
-1.700572012,1.842444407,TRUSTcompany,Running From Me
-0.871013119,0.370533252,TRUSTcompany,The Fear
-1.935249857,-0.655809809,TRUSTcompany,Drop To Zero
1.071901131,0.846830181,TRUSTcompany,Finally
0.815392789,0.662457176,The Jam,Precious
0.373325221,-0.923150666,Guy,Groove Me
0.373325221,-0.923150666,Dave Hollister,No One Else
0.957291021,0.390506994,The Velvet Underground,I'm Sticking With You
-0.895572428,-0.515225392,The Velvet Underground,Stephanie Says
-1.4058603,-0.674247109,Pulp,TV Movie
-1.700572012,1.842444407,American Head Charge,Seamless
-1.700572012,1.842444407,American Head Charge,Reach and Touch
1.284748479,-0.969243917,Remy Shand,The Second One
1.284748479,-0.969243917,Remy Shand,I Met Your Mercy
-1.935249857,-0.655809809,Kiss,Hard Luck Woman
0.373325221,-0.923150666,Marc Antoine,Unity
1.2670112,1.054249811,Louis Armstrong,When You're Smiling
-1.040199472,-0.065816193,Nik Kershaw,Walkabout
1.541256821,1.704164653,Big Bad Voodoo Daddy,I Wanna Be Like You
1.541256821,1.704164653,Big Bad Voodoo Daddy,Big Time Operator
1.541256821,1.704164653,The Police,Can't Stand Losing You
-0.367820159,-0.180127456,The Police,Every Breath You Take
0.373325221,-0.923150666,The Police,Walking On The Moon
-0.317973857,-0.399224044,Sting,Fragile
1.142850247,1.07115067,The Police,Every Little Thing She Does Is Magic
1.41300265,1.570494225,Sting,Brand New Day
-0.162886366,0.148517425,Sting,Desert Rose
0.722613176,-0.038160242,Sting,If I Ever Lose My Faith In You
-0.173528734,-0.465905614,Sting,When We Dance
0.253257487,0.279883191,The Police,Don't Stand So Close To Me
0.594359005,-0.130346745,The Police,Roxanne
-1.935249857,-0.655809809,The Police,So Lonely
0.678952182,-2.333604153,Soft Cell,Facility Girls
1.071901131,0.846830181,Soft Cell,Disease And Desire
1.071901131,0.846830181,Boston,Amanda
0.815392789,0.662457176,Boston,We're Ready
0.815392789,0.662457176,Boston,Cool The Engines
0.722613176,-0.038160242,Lulu / Joe Cocker,Now That The Magic Has Gone
0.815392789,0.662457176,Akon,When The Time's Right
1.541256821,1.704164653,Split Enz,I Got You
0.815392789,0.662457176,Powerman 5000,Free
-1.935249857,-0.655809809,Depswa,Let It Go
-1.040199472,-0.065816193,Rickie Lee Jones,Stewart's Coat
0.373325221,-0.923150666,Rickie Lee Jones,Rebel Rebel
0.373325221,-0.923150666,Alien Ant Farm,Quiet
-0.341623562,-0.093472144,Alien Ant Farm,Never Meant
-0.872832327,-0.280918032,Alien Ant Farm,Hope
0.815392789,0.662457176,The Tremeloes,Do You Love Me
1.541256821,1.704164653,The Feeling,I Want You Now
1.399358589,1.39533987,The Feeling,Fill My Little World
-1.344007225,0.004860125,The Feeling,Rosé
0.594359005,-0.130346745,Akon,Bananza (Belly Dancer)
-0.867374703,-0.548258889,Akon,Lonely
1.541256821,1.704164653,Cass Fox,Touch Me
1.071901131,0.846830181,Doro,The Fortuneteller
-1.171182455,1.436823796,Dexys Midnight Runners,Until I Believe In My Soul
-1.935249857,-0.655809809,Finch,Without You Here
-1.935249857,-0.655809809,Finch,Letters To You
-1.505461943,-0.217923922,Finch,Ender
-1.040199472,-0.065816193,Aimee Mann,I Should've Known
-1.831554995,-0.88166674,Aimee Mann,Could've Been Anyone
0.678952182,-2.333604153,Aimee Mann,Put Me On Top
-1.040199472,-0.065816193,Aimee Mann,Say Anything
-0.939779185,-0.786714642,Aimee Mann,Jacob Marley's Chain
-1.040199472,-0.065816193,Aimee Mann,Mr. Harris
-1.394945051,0.427381595,Aimee Mann,I Know There's A Word
-1.487724664,-0.360813001,Aimee Mann,I've Had It
0.815392789,0.662457176,Aimee Mann,Way Back When
0.678952182,-2.333604153,Mushroomhead,43
-1.700572012,1.842444407,Mushroomhead,Sun Doesn't Rise
0.373325221,-0.923150666,Mushroomhead,Nowhere To Go
-1.935249857,-0.655809809,Dusty Springfield,Chained To A Memory
0.373325221,-0.923150666,Jeru The Damaja,The Frustrated Nigga
0.373325221,-0.923150666,Jeru The Damaja,Whatever
-0.742758948,-1.365645877,Neville Brothers,A Change Is Gonna Come
-0.740030136,0.215352639,Tindersticks,Another Night In
-1.040199472,-0.065816193,Tindersticks,Can We Start Again
-1.040199472,-0.065816193,Tindersticks,Milky Teeth
-1.048385908,0.335195092,Tindersticks,Kathleen
-1.487724664,-0.360813001,Rufus Wainwright,Pretty Things
0.919087651,-0.632763183,Rufus Wainwright,14th Street
-1.056572345,0.736206378,Soft Cell,You Only Live Twice
0.997677441,0.203368394,Demis Roussos,Forever And Ever
1.071901131,0.846830181,Demis Roussos,From Souvenirs To Souvenirs
1.178324805,1.183310915,Black Eyed Peas,Pump It
0.815392789,0.662457176,U2,Vertigo
-1.727860133,-1.10752367,Boston,Livin' For You
-1.268055286,-0.326243062,Thursday,This Song Brought To You By A Falling Bomb
-1.487724664,-0.360813001,Thursday,War All The Time
-1.935249857,-0.655809809,Thursday,M. Shepard
1.178324805,1.183310915,Powderfinger,Rockin' Rocks
-1.935249857,-0.655809809,Powderfinger,Since You've Been Gone
1.541256821,1.704164653,Powderfinger,Sunsets
0.57525732,-0.3423757,Powderfinger,A Song Called Everything
0.373325221,-0.923150666,Tom Vek,If You Want
0.957291021,0.390506994,Angels and Airwaves,Do It For Me Now
1.045977416,-0.049683555,Angels and Airwaves,The Adventure
1.071901131,0.846830181,Angels and Airwaves,The War
1.028240137,0.418162945,Angels and Airwaves,The Gift
0.482477707,-0.471436804,Brenda Lee,Everybody Loves Me But You
-0.315699846,0.010237671,Rufus Wainwright,Vibrate
0.722613176,-0.038160242,Rufus Wainwright,Harvester Of Hearts
0.577986132,0.298320491,Rufus Wainwright,Beautiful Child
-0.494437042,-0.867838764,Emilie Simon,Sweet Blossom
1.541256821,1.704164653,Razorlight,Leave Me Alone
1.541256821,1.704164653,Razorlight,Vice
1.541256821,1.704164653,Razorlight,Up All Night
1.178324805,1.183310915,Razorlight,Golden Touch
0.815392789,0.662457176,Razorlight,Stumble And Fall
-1.318538311,0.957453984,Razorlight,Get It And Go
0.815392789,0.662457176,Razorlight,To The Sea
1.541256821,1.704164653,Razorlight,Somewhere Else
1.178324805,1.183310915,Weezer,My Name Is Jonas
0.815392789,0.662457176,Weezer,Surf Wax America
-1.08249606,-0.688075084,Weezer,Say It Ain't So
1.178324805,1.183310915,Weezer,Holiday
-0.780962318,-0.789480237,Weezer,Only In Dreams
0.373325221,-0.923150666,Richie Sambora,All That Really Matters
0.823579226,0.25222724,Richie Sambora,In It For Love
0.373325221,-0.923150666,Richie Sambora,Chained
-0.510809915,-0.374640976,Pulp,Wickerman
-1.040199472,-0.065816193,Pulp,Birds In Your Garden
1.213799363,1.267815208,Tahiti 80,Soul Deep
0.373325221,-0.923150666,Tahiti 80,Open Book
1.546714445,2.119003914,Thursday,Signals Over The Air
-0.469877733,-1.153616922,Rufus Wainwright,Vicious World
-0.094666062,0.657847851,Rufus Wainwright,Natasha
0.815392789,0.662457176,Weezer,Hash Pipe
1.071901131,0.846830181,Sisqo,So Sexual
0.815392789,0.662457176,Girls Aloud,Hear Me Out
-1.435877234,1.639634101,Cold,Stupid Girl
-1.787894001,-0.660419134,Cold,Black Sunday
-1.122063836,-0.379250301,U2,Dirty Day
1.071901131,0.846830181,Sisqo,Incomplete
-0.015985312,0.610218158,Pulp,I Love Life
1.12101975,1.261669442,Amerie,Gotta Work
0.815392789,0.662457176,Amerie,Take Control
0.815392789,0.662457176,Amerie,Talkin' About
-0.382555744,-0.199486622,Beyoncé,Halo
0.373325221,-0.923150666,Alice Russell,Crazy
0.250528674,0.81917423,The Supermen Lovers,Starlight
-1.471351791,-0.600497907,The Police,Driven To Tears [Live From Live Earth]
1.060985883,0.678589814,Colbie Caillat,One Fine Wire
0.373325221,-0.923150666,Colbie Caillat,Feelings Show
0.957291021,0.390506994,Colbie Caillat,Midnight Bottle
-0.635243749,-0.276001419,Colbie Caillat,Battle
1.071901131,0.846830181,LaBelle,Superlover
1.204703322,1.151045639,Persephone's Bees,Nice Day
-1.513193578,-0.81867263,The Raconteurs,Many Shades Of Black
-1.550487344,1.690336678,Exodus,Piranha
0.129551336,0.219961964,Afterlife,Speck Of Gold
0.373325221,-0.923150666,Afterlife,Sunrise
-1.935249857,-0.655809809,New York Dolls,Lonely Planet Boy
-1.063394375,-0.976157905,Thin Lizzy,Still In Love With You
0.815392789,0.662457176,The Faders,No Sleep Tonight
0.373325221,-0.923150666,Peter Cincotti,Some Kind Of Wonderful
-0.163341168,-0.244043431,Peter Cincotti,He's Watching
